Date,Simulate,Real
2016-01-05,10000.0,9724.846824622215
2016-01-06,10000.0,9534.534857749593
2016-01-07,10000.0,9132.133932770086
2016-01-08,10000.0,9180.422043767576
2016-01-11,10000.0,9329.073679583587
2016-01-12,10000.0,9464.469755517843
2016-01-13,10000.0,9221.135549118471
2016-01-14,10000.0,9422.809424461133
2016-01-15,9861.454279370799,9196.518080766771
2016-01-19,8906.686831391851,9152.017272592626
2016-01-20,8911.20840721155,9164.326006768477
2016-01-21,8894.165544506539,9117.93154718261
2016-01-22,9220.646506256977,9602.706308569626
2016-01-25,7876.038066130988,9415.23481881444
2016-01-26,7021.469897694945,9467.310232635375
2016-01-27,6900.865558042631,8845.245743902386
2016-01-28,6913.164630731678,8908.68306619326
2016-01-29,6972.824311686014,9216.401420589315
2016-02-01,6931.502132667136,9130.240281358461
2016-02-02,6812.810767400011,8945.609268720713
2016-02-03,6926.632743322834,9122.665675711769
2016-02-04,6977.96422266053,9195.571255060959
2016-02-05,5203.774970875969,8949.97525259656
2016-02-08,4490.474193903669,9044.215579123622
2016-02-09,4490.124508090959,9042.31173414331
2016-02-10,4114.05684350425,8973.773314850876
2016-02-11,3836.5811511139286,8919.51373291111
2016-02-12,3746.4107789071295,8947.119485126046
2016-02-16,3660.2617935465705,9199.378945021677
2016-02-17,3690.4513353777256,9340.263473567069
2016-02-18,3638.0567444390826,9163.205890395104
2016-02-19,3631.8595347581613,9142.263595611299
2016-02-22,2802.8710347455767,9222.22508478579
2016-02-23,2505.667234421182,9013.75405943817
2016-02-24,2530.3200842176598,9147.975130552328
2016-02-25,2544.424078663894,9210.802014903735
2016-02-26,2547.629531947124,9225.080852256306
2016-02-29,2542.5008066939477,9204.138557472503
2016-03-01,2023.7419035294376,9569.676793698587
2016-03-02,2026.9473568126577,9590.619088482292
2016-03-03,2037.8750384600476,9662.01327524524
2016-03-04,2064.276317320148,9805.75357126134
2016-03-07,2043.2368875883637,9697.234407381613
2016-03-08,1442.1852564979547,9617.272918207122
2016-03-09,1443.2343139361028,9625.840220618664
2016-03-10,1148.8571405978328,9630.599833069587
2016-03-11,1157.3273080614008,9734.359384498293
2016-03-14,1059.2598645840926,9759.109369242717
2016-03-15,1069.2647642256827,9955.20540221788
2016-03-16,1078.7159946638426,10087.52262835212
2016-03-17,1077.5600887829228,10071.33994601924
2016-03-18,975.2575615738226,10082.763015901099
2016-03-21,975.2187075946226,10081.811093410699
2016-03-22,978.3658799091027,10158.916815115459
2016-03-23,976.6465913298927,10102.7533881946
2016-03-24,975.3061290478227,10058.96495364698
2016-03-28,973.9073857969527,10013.27267411856
2016-03-29,978.7447062061926,10250.30137417132
2016-03-30,875.9759312468126,10429.2628023234
2016-03-31,873.7612544329727,10375.00322038432
2016-04-01,877.6466523520126,10470.195469400798
2016-04-04,880.9395270884326,10577.76271079052
2016-04-05,877.1221236329626,10453.060864578501
2016-04-06,882.7073831416126,10562.531950948041
2016-04-07,767.8744476435127,10332.166708326122
2016-04-08,768.3406953937925,10343.58977820798
2016-04-11,769.3897528319526,10377.85898785454
2016-04-12,773.5277016157626,10513.031981459
2016-04-13,669.3601834055225,10665.33957988674
2016-04-14,669.5350263118626,10671.05111482718
2016-04-15,556.2756769710126,10456.868554539118
2016-04-18,551.6714804369126,10231.262924368219
2016-04-19,550.5641420299726,10177.00334242816
2016-04-20,550.9915358010726,10197.94563721206
2016-04-21,548.7380050080126,10087.52262835212
2016-04-22,547.8929309606226,10059.91687613738
2016-04-25,546.7273115849025,10002.8015267271
2016-04-26,443.94882313072253,9933.31118494456
2016-04-27,431.2629989249545,9311.705798861927
2016-04-28,422.5499940914425,9027.080974300536
2016-04-29,419.3736812926045,8923.321422871828
