Date,Simulate,Real
2016-01-05,10000.0,9724.846824622215
2016-01-06,10000.0,9534.534857749593
2016-01-07,10000.0,9132.133932770086
2016-01-08,10000.0,9180.422043767576
2016-01-11,10000.0,9329.073679583587
2016-01-12,10000.0,9464.469755517843
2016-01-13,10000.0,9221.135549118471
2016-01-14,10000.0,9422.809424461133
2016-01-15,10000.0,9196.518080766771
2016-01-19,10000.0,9152.017272592626
2016-01-20,10000.0,9164.326006768477
2016-01-21,10000.0,9117.93154718261
2016-01-22,10000.0,9602.706308569626
2016-01-25,10000.0,9415.23481881444
2016-01-26,10000.0,9467.310232635375
2016-01-27,10000.0,8845.245743902386
2016-01-28,10000.0,8908.68306619326
2016-01-29,10000.0,9216.401420589315
2016-02-01,10000.0,9130.240281358461
2016-02-02,10000.0,8945.609268720713
2016-02-03,10000.0,9122.665675711769
2016-02-04,10000.0,9195.571255060959
2016-02-05,10000.0,8949.97525259656
2016-02-08,10000.0,9044.215579123622
2016-02-09,10000.0,9042.31173414331
2016-02-10,10000.0,8973.773314850876
2016-02-11,10000.0,8919.51373291111
2016-02-12,10000.0,8947.119485126046
2016-02-16,10000.0,9199.378945021677
2016-02-17,10000.0,9340.263473567069
2016-02-18,10000.0,9163.205890395104
2016-02-19,10000.0,9142.263595611299
2016-02-22,10000.0,9222.22508478579
2016-02-23,10000.0,9013.75405943817
2016-02-24,10000.0,9147.975130552328
2016-02-25,10000.0,9210.802014903735
2016-02-26,10000.0,9225.080852256306
2016-02-29,10000.0,9204.138557472503
2016-03-01,10000.0,9569.676793698587
2016-03-02,10000.0,9590.619088482292
2016-03-03,10036.425605491298,9662.01327524524
2016-03-04,10149.36440950395,9805.75357126134
2016-03-07,8599.760870936316,9697.234407381613
2016-03-08,8563.859794164095,9617.272918207122
2016-03-09,7289.847529996119,9625.840220618664
2016-03-10,7290.818879475899,9630.599833069587
2016-03-11,7311.994298134819,9734.359384498293
2016-03-14,7317.045315429599,9759.109369242717
2016-03-15,7357.064913995959,9955.20540221788
2016-03-16,7384.068429533559,10087.52262835212
2016-03-17,7380.765841302358,10071.33994601924
2016-03-18,7383.097080053759,10082.763015901099
2016-03-21,7382.902810157759,10081.811093410699
2016-03-22,7415.948119459799,10158.916815115459
2016-03-23,6057.447877541459,10102.7533881946
2016-03-24,5640.175568023069,10058.96495364698
2016-03-28,5624.789392263499,10013.27267411856
2016-03-29,4848.496601528279,10250.30137417132
2016-03-30,4233.710088793959,10429.2628023234
2016-03-31,4125.0743629768185,10375.00322038432
2016-04-01,4128.959760895859,10470.195469400798
2016-04-04,4133.350260544419,10577.76271079052
2016-04-05,4128.260389270459,10453.060864578501
2016-04-06,4132.728596877379,10562.531950948041
2016-04-07,4123.325933913219,10332.166708326122
2016-04-08,4123.792181663499,10343.58977820798
2016-04-11,4125.190924914379,10377.85898785454
2016-04-12,4130.708189959459,10513.031981459
2016-04-13,4136.924826629979,10665.33957988674
2016-04-14,4137.157950505099,10671.05111482718
2016-04-15,4128.415805187219,10456.868554539118
2016-04-18,4119.207412119019,10231.262924368219
2016-04-19,4116.992735305139,10177.00334242816
2016-04-20,4117.847522847339,10197.94563721206
2016-04-21,4113.3404612612185,10087.52262835212
2016-04-22,4112.213695864699,10059.91687613738
2016-04-25,4109.882457113259,10002.8015267271
2016-04-26,4107.046116632338,9933.31118494456
2016-04-27,3992.9999742128507,9311.705798861927
2016-04-28,3987.191304323843,9027.080974300536
2016-04-29,3985.0737624579506,8923.321422871828
