Date,Simulate,Real
2015-05-15,9992.41512559828,9865.699765128
2015-05-18,10078.089729638832,9974.492913116
2015-05-19,10069.930243540011,9965.299125962401
2015-05-20,10069.211978918509,9964.532977032799
2015-05-21,10167.28861875584,10066.430784656
2015-05-22,10253.19306747554,10154.537911548
2015-05-26,10032.2740236554,9930.8224241352
2015-05-27,10215.742750115269,10116.613539537599
2015-05-28,10195.693590316961,10096.3105929064
2015-05-29,10080.77125089216,9981.388253481598
2015-06-01,10100.308048594561,10000.925051184
2015-06-02,10056.25448514816,9956.871487737599
2015-06-03,10068.51286802016,9969.129870609599
2015-06-04,10010.285549378561,9910.902551968
2015-06-05,9955.888975384161,9856.5059779736
2015-06-08,6724.033369227091,9791.3833189664
2015-06-09,6707.29301511763,9762.269659645599
2015-06-10,6777.204104934131,9874.127403352
2015-06-11,4673.119722996091,9851.9090843968
2015-06-12,4632.32229250029,9743.115936408
2015-06-15,4624.1819601243105,9723.9622131704
2015-06-16,3419.1063089192903,9776.0603403768
2015-06-17,2806.0913967058204,9753.075872492
2015-06-18,2564.486331789041,9797.512510402401
2015-06-19,2551.0021106299505,9699.445447427199
2015-06-22,2566.4783190057906,9776.8264893064
2015-06-23,2556.4800754757703,9732.389851395199
2015-06-24,2576.131795517351,9815.133935780801
2015-06-25,2565.03221290129,9768.3988510816
2015-06-26,2551.3851850946903,9710.9376813696
2015-06-29,2510.9899827868508,9540.852619020801
2015-06-30,2528.13256508445,9609.422948211199
2015-07-01,2060.0395113160903,9699.445447427199
2015-07-02,2057.8942943134903,9687.187064555199
2015-07-06,2051.5735656450406,9653.476511656801
2015-07-07,2047.1203249923408,9629.7258948424
2015-07-08,1541.7301836499805,9390.68742884
2015-07-09,1412.3755137660805,9199.1501964656
2015-07-10,1306.6086540490605,9445.084002833599
2015-07-13,1193.1036901441607,9627.4274480544
2015-07-14,1193.0079215279607,9623.596703406402
2015-07-15,1199.9607230631805,9716.300723876
2015-07-16,1211.2901503581006,9845.7798929608
2015-07-17,1219.7944034755405,9930.8224241352
2015-07-20,1240.9113833447605,10118.528911861598
2015-07-21,1229.5340717417305,10017.397253168
2015-07-22,1181.8700314653806,9593.716895156
2015-07-23,1181.3528809379904,9589.120001579198
2015-07-24,1175.6642251365206,9538.5541722328
2015-07-27,1160.7530515961605,9406.0104074296
2015-07-28,1166.0107486248207,9452.7454921288
2015-07-29,1162.6492701966506,9422.8656838784
2015-07-30,1157.3053814134107,9375.3644502496
2015-07-31,917.7976491911705,9293.3865147936
2015-08-03,793.4133704874005,9074.267920957598
2015-08-04,775.2173334118505,8783.131327748799
2015-08-05,778.8565408269507,8841.358646390401
2015-08-06,669.0578223684806,8860.512369627999
2015-08-07,669.8081914782206,8890.5271340176
2015-08-10,677.8890895830607,9213.7630582112
2015-08-11,556.7237185943306,8734.296437324001
2015-08-12,558.4072390328406,8868.9780724048
2015-08-13,558.3206579817106,8862.0515883144
2015-08-14,559.0998874418207,8924.3899451232
2015-08-17,560.2543014568006,9016.7430663216
2015-08-18,558.3495183320807,8965.948849662402
2015-08-19,554.0493261262907,8851.277057508
2015-08-20,549.5086310007107,8669.6492524848
2015-08-21,529.6238495927207,8139.388414938401
2015-08-24,519.4650062609167,7936.211548302319
2015-08-25,521.8507952252046,7983.92732758808
2015-08-26,544.7466731889207,8441.844886862402
2015-08-27,557.1758640835207,8690.4287047544
2015-08-28,558.5996413686806,8718.9042504576
