Date,Simulate,Real
2015-05-04,10000.0,9942.316744307489
2015-05-05,10000.0,9718.28629707699
2015-05-06,10000.0,9657.257313176911
2015-05-07,10000.0,9716.74125951033
2015-05-08,10000.0,9899.81254621314
2015-05-11,10000.0,9798.968193368311
2015-05-12,10000.0,9763.672669872662
2015-05-13,10000.0,9774.92069384373
2015-05-14,10000.0,10002.984076431629
2015-05-15,10000.0,9989.021012192099
2015-05-18,10000.0,10099.17407452995
2015-05-19,10000.0,10089.86536503693
2015-05-20,10000.0,10089.08963924571
2015-05-21,10000.0,10192.2611694642
2015-05-22,10000.0,10281.46963544235
2015-05-26,10000.0,10054.957704436889
2015-05-27,10000.0,10243.07120878182
2015-05-28,9990.10231351729,10222.514475317732
2015-05-29,9909.65667591993,10106.15560665012
2015-06-01,9923.33243431161,10125.936614323798
2015-06-02,9885.886905382169,10081.33238133432
2015-06-03,9896.30653082337,10093.743993992219
2015-06-04,9843.174102562909,10034.7888338676
2015-06-05,9791.49735726823,9979.71230269827
2015-06-08,9729.63083121139,9913.77561045348
2015-06-09,9701.60893411512,9884.298030391168
2015-06-10,9810.670234228863,9997.5539958939
2015-06-11,6961.86036223532,9975.05794795176
2015-06-12,6912.903445640361,9864.9048856131
2015-06-15,6904.284270183441,9845.51174083503
2015-06-16,6927.728427426321,9898.26109463151
2015-06-17,6917.385416878161,9874.98932089815
2015-06-18,6937.38190393784,9919.98141678243
2015-06-19,6893.251725599001,9820.68851552004
2015-06-22,6928.073194444641,9899.03682042273
2015-06-23,5818.18197086765,9854.04472453764
2015-06-24,5853.348206731532,9937.82310997806
2015-06-25,5829.3964758231905,9890.50383672012
2015-06-26,5797.79283248159,9832.32440238672
2015-06-29,5704.2460481897515,9660.11327675856
2015-06-30,5741.9597292444705,9729.54073506384
2015-07-01,3840.3302019258304,9820.68851552004
2015-07-02,3836.49945727833,9808.276902862139
2015-07-06,3825.9649094975807,9774.144968052511
2015-07-07,3818.5428417430803,9750.09746852793
2015-07-08,3743.84332111733,9508.0710217005
2015-07-09,3683.98793600033,9314.139573921419
2015-07-10,3770.06476822913,9563.147552869019
2015-07-13,3833.8849740564106,9747.77029115508
2015-07-14,3832.544213429611,9743.891662198981
2015-07-15,3864.99062059397,9837.754482924449
2015-07-16,3910.3083297736503,9968.85214162281
2015-07-17,3940.07321568469,10054.957704436889
2015-07-20,4005.7704863889303,10245.010523259869
2015-07-21,3970.37440584617,10142.6147188326
2015-07-22,3019.70808354187,9713.63835634545
2015-07-23,2539.6200105961,9708.98400159894
2015-07-24,2417.22771910904,9657.78609938571
2015-07-27,2410.60053086888,9523.58553752247
2015-07-28,2412.93728510384,9570.90481078041
2015-07-29,2411.4432946913203,9540.65150492688
2015-07-30,2409.0682330098803,9492.556505877721
2015-07-31,2404.9693362370804,9409.553846228519
2015-08-03,2394.0134065452803,9187.696269969569
2015-08-04,2379.45657688484,8892.92046934566
2015-08-05,2382.3679428169203,8951.87562947028
2015-08-06,2272.32980281798,8971.26877424835
2015-08-07,2273.08017192772,9001.65872319282
2015-08-10,2281.1610700325605,9328.93509643884
2015-08-11,2269.1744045103806,8843.47514279055
2015-08-12,2272.5414453874005,8979.84029830986
2015-08-13,2272.3682832851405,8972.82723316833
2015-08-14,2162.37186789132,9035.94481943724
2015-08-17,2163.5262819063005,9129.45235465062
2015-08-18,2162.8913541980605,9078.023210283181
2015-08-19,2161.4579567961305,8961.918020726851
2015-08-20,2159.1876092333405,8778.01986814086
2015-08-21,2152.5593487640103,8241.13077012513
2015-08-24,2150.019637931059,8035.414192656099
2015-08-25,2150.616085172131,8083.72641918293
2015-08-26,2156.3400546630605,8547.367947948182
2015-08-27,2159.4473523867105,8799.059063563831
2015-08-28,2163.3627399209,8827.890553588319
