Date,Simulate,Real
2015-05-04,10000.0,9942.316744307489
2015-05-05,10000.0,9718.28629707699
2015-05-06,9973.6294514012,9657.257313176911
2015-05-07,10013.285415623479,9716.74125951033
2015-05-08,10171.49516956418,9899.81254621314
2015-05-11,8653.81160140127,9798.968193368311
2015-05-12,8635.94596605162,9763.672669872662
2015-05-13,8644.00010667288,9774.92069384373
2015-05-14,6791.9882994007985,10002.984076431629
2015-05-15,6048.440763324469,9989.021012192099
2015-05-18,5566.0350898668685,10099.17407452995
2015-05-19,5562.817264363109,10089.86536503693
2015-05-20,4690.719514778719,10089.08963924571
2015-05-21,4075.578539285908,10192.2611694642
2015-05-22,3827.221786927958,10281.46963544235
2015-05-26,3785.275133038058,10054.957704436889
2015-05-27,3820.1109671760078,10243.07120878182
2015-05-28,3312.503782368898,10222.514475317732
2015-05-29,3288.0827852411276,10106.15560665012
2015-06-01,3292.2343547528876,10125.936614323798
2015-06-02,3036.1538634994076,10081.33238133432
2015-06-03,3037.839391144308,10093.743993992219
2015-06-04,3029.8331348310876,10034.7888338676
2015-06-05,2777.980827982308,9979.71230269827
2015-06-08,2773.096628556768,9913.77561045348
2015-06-09,2649.248654103648,9884.298030391168
2015-06-10,2654.841541288968,9997.5539958939
2015-06-11,2654.008354328148,9975.05794795176
2015-06-12,2649.9286112785676,9864.9048856131
2015-06-15,2646.816131252458,9845.51174083503
2015-06-16,2408.9268886438376,9898.26109463151
2015-06-17,2285.2896051463276,9874.98932089815
2015-06-18,2288.066895015728,9919.98141678243
2015-06-19,2273.356835569448,9820.68851552004
2015-06-22,2287.865780921798,9899.03682042273
2015-06-23,2279.533911313448,9854.04472453764
2015-06-24,1922.8437003246877,9937.82310997806
2015-06-25,1797.233583333728,9890.50383672012
2015-06-26,1793.6422602267278,9832.32440238672
2015-06-29,1665.8773493715278,9660.11327675856
2015-06-30,1668.4487367161678,9729.54073506384
2015-07-01,1670.6992991965676,9820.68851552004
2015-07-02,1669.4734609093675,9808.276902862139
2015-07-06,1665.2596417970678,9774.144968052511
2015-07-07,1301.7698590590378,9750.09746852793
2015-07-08,1277.8660124587977,9508.0710217005
2015-07-09,1033.5219651190775,9314.139573921419
2015-07-10,1045.8186554374777,9563.147552869019
2015-07-13,1054.9358276985176,9747.77029115508
2015-07-14,1054.6485218499179,9743.891662198981
2015-07-15,1062.7601236410076,9837.754482924449
2015-07-16,1074.0895509359275,9968.85214162281
2015-07-17,1081.5307724136874,10054.957704436889
2015-07-20,1097.9550900897475,10245.010523259869
2015-07-21,839.9352843585275,10142.6147188326
2015-07-22,704.1258097436275,9713.63835634545
2015-07-23,704.0108874042076,9708.98400159894
2015-07-24,583.5148145176375,9657.78609938571
2015-07-27,581.8580174575975,9523.58553752247
2015-07-28,582.4422060163375,9570.90481078041
2015-07-29,582.0687084132076,9540.65150492688
2015-07-30,581.4749429928476,9492.556505877721
2015-07-31,580.4502187996476,9409.553846228519
2015-08-03,577.7112363766976,9187.696269969569
2015-08-04,570.4328215464775,8892.92046934566
2015-08-05,461.37152143263756,8951.87562947028
2015-08-06,461.61094297310757,8971.26877424835
2015-08-07,461.9861275279776,9001.65872319282
2015-08-10,470.0670256328176,9328.93509643884
2015-08-11,458.08036011063757,8843.47514279055
2015-08-12,350.5851750825976,8979.84029830986
2015-08-13,350.4985940314676,8972.82723316833
2015-08-14,351.2778234915776,9035.94481943724
2015-08-17,352.43223750655756,9129.45235465062
2015-08-18,351.7973097983176,9078.023210283181
2015-08-19,350.3639123963876,8961.918020726851
2015-08-20,348.09356483359755,8778.01986814086
2015-08-21,341.4653043642676,8241.13077012513
2015-08-24,338.92559353131657,8035.414192656099
2015-08-25,339.52204077238855,8083.72641918293
2015-08-26,350.96997975424665,8547.367947948182
2015-08-27,357.18457520154664,8799.059063563831
2015-08-28,248.91016071340658,8827.890553588319
