Date,Simulate,Real
2015-09-02,10000.0,10374.949635410881
2015-09-03,9922.298316674869,10193.013986649601
2015-09-04,9878.91158994541,10091.425553331841
2015-09-08,10083.627675268108,10372.1790417744
2015-09-09,9917.392057111309,10172.69629998624
2015-09-10,8216.084022654299,10396.19085328608
2015-09-11,6949.69184822334,10547.649972050882
2015-09-14,6971.914318011809,10649.2384053696
2015-09-15,7009.240371162608,10738.82093293152
2015-09-16,7014.24283189421,10750.826838687362
2015-09-17,6892.076968759129,10520.86756690368
2015-09-18,6869.0175488099285,10477.46159994048
2015-09-21,6963.8334199067285,10640.003093249281
2015-09-22,4816.209687025568,10472.84394388032
2015-09-23,4846.301412349449,10557.808815383038
2015-09-24,4868.543122371329,10620.608937797762
2015-09-25,3647.413597444419,10593.82653265056
2015-09-28,3190.717793002289,10384.18494753024
2015-09-29,3135.440601918449,10072.03139788032
2015-09-30,3149.995838623929,10154.22567574656
2015-10-01,3142.165063555769,10120.055020903681
2015-10-02,2411.940478381409,10193.9375178624
2015-10-05,2417.712548456309,10230.878766341759
2015-10-06,2425.3605413054092,10279.825920576
2015-10-07,2417.712548456309,10230.878766341759
2015-10-08,1876.234654730839,10112.666771208
2015-10-09,1893.877948926359,10354.63194874656
2015-10-12,1887.8749960485588,10306.608325724159
2015-10-13,1890.433947115119,10324.155418752001
2015-10-14,1449.620955495699,10178.23748725824
2015-10-15,1465.4941482016989,10330.620137235841
2015-10-16,1456.816802855689,10254.89057785248
2015-10-19,1464.782259559129,10318.61423148
2015-10-20,1488.332305464649,10507.01459872416
2015-10-21,1488.2168640631687,10506.091067512318
2015-10-22,1508.303667923809,10666.78549839744
2015-10-23,1549.631689660009,10997.40967228704
2015-10-26,1505.763957090769,10646.46781173312
2015-10-27,1497.336734781529,10579.0500332592
2015-10-28,1551.825076288489,11014.95676531488
2015-10-29,1446.783021042219,11131.321698024
2015-10-30,1438.856044806059,11036.197983190079
2015-11-02,1455.017841015759,11191.3512268032
2015-11-03,1469.726999589869,11319.72206526816
2015-11-04,1463.695186361659,11267.080786185601
2015-11-05,1457.769194418139,11215.363038314881
2015-11-06,1459.257063384459,11228.348076566399
2015-11-09,1454.049522002339,11182.900442686081
2015-11-10,1413.664507202429,10830.449404432318
2015-11-11,1406.6502677898088,10769.234224103999
2015-11-12,1067.8509103767387,10733.061617546879
2015-11-13,1048.2574151580388,10419.56569404768
2015-11-16,1058.8947121184788,10589.762445414719
2015-11-17,1056.0832194613588,10544.7785629008
2015-11-18,960.1543170814889,10878.679546509118
2015-11-19,965.9125632108489,11016.877453613763
2015-11-20,852.158217695639,11065.107595690562
2015-11-23,849.163156789439,10921.344672192961
2015-11-24,853.530148820439,11026.152480936962
2015-11-25,850.2452433103989,10947.314748696
2015-11-27,849.6075851819589,10926.909688585922
2015-11-30,851.0278237407189,10972.35732246624
2015-12-01,734.8774295005289,10883.31706017024
2015-12-02,732.8291943001689,10785.00177055296
2015-12-03,728.6554320050489,10684.83147547008
2015-12-04,624.7558030199489,11040.06502192032
2015-12-07,623.3065800008089,10970.5023170016
2015-12-08,623.2099651328689,10965.864803340479
2015-12-09,618.1666690262889,10723.78659022464
2015-12-10,620.2921961210089,10774.79924049792
2015-12-11,611.6258424665989,10497.4759235568
2015-12-14,608.9206261641989,10432.5507322992
2015-12-15,601.2300826759989,10247.977688582401
2015-12-16,604.5149881860389,10326.81542082336
2015-12-17,597.6746555357189,10107.92477601312
2015-12-18,586.274101118559,9834.311470001281
2015-12-21,591.2980742515188,9954.88682519232
2015-12-22,590.9116147797588,9945.611797870079
2015-12-23,489.97806224049884,10073.60717492064
2015-12-24,488.85732977235887,10019.81201644992
2015-12-28,383.31524803223886,9907.584185848318
2015-12-29,387.02525896121887,10085.664710439361
2015-12-30,384.28139671165883,9953.95932246048
