Date,Simulate,Real
2015-09-16,10005.752829841342,9966.912381699742
2015-09-17,9842.8650123279,9753.72097348362
2015-09-18,8182.702217388,9713.48002494482
2015-09-21,6789.276400725559,9864.16953436652
2015-09-22,6441.105133808179,9709.19907297238
2015-09-23,6473.852011366518,9787.968589261358
2015-09-24,6505.2520725738805,9846.18953608334
2015-09-25,6490.744936452479,9821.360014644792
2015-09-28,6372.821544822299,9627.00479510616
2015-09-29,4875.585047863019,9337.61244178488
2015-09-30,4047.3795731673795,9413.81338689004
2015-10-01,3727.5684105513396,9382.13434229612
2015-10-02,3743.730206761059,9450.6295738516
2015-10-05,3754.119932895879,9484.87718962934
2015-10-06,3769.4159185940794,9530.255280534
2015-10-07,3752.5903343260593,9484.87718962934
2015-10-08,3711.9549609988294,9375.28481914075
2015-10-09,3127.80222918617,9599.60670248379
2015-10-12,3116.296569503719,9555.08480197344
2015-10-13,3121.0489071987595,9571.352419468001
2015-10-14,3080.0094889661395,9436.074337145661
2015-10-15,2144.8475557828797,9577.345752229061
2015-10-16,2030.9261327380596,9507.138139884071
2015-10-19,1819.9377312672796,9566.21527710125
2015-10-20,1716.3771740069496,9740.87811756719
2015-10-21,1606.9194851534496,9740.021927172878
2015-10-22,1620.3106877272098,9888.99905580596
2015-10-23,1658.1947076520598,10195.51521701611
2015-10-26,1614.32697508282,9870.16286712758
2015-10-27,1277.4112448115397,9807.66096833405
2015-10-28,1185.3755874674098,10211.78283451067
2015-10-29,1189.01199161457,10319.662824209749
2015-10-30,1183.06675943745,10231.47521358247
2015-11-02,1194.3800167842398,10375.3151998488
2015-11-03,1205.07758665632,10494.32566467569
2015-11-04,1084.42208185756,10445.522812192901
2015-11-05,965.4404773804999,10397.57615010442
2015-11-06,965.7109990107399,10409.6143626501
2015-11-09,963.34393474614,10367.480618740221
2015-11-10,835.84129352273,10040.72913535913
2015-11-11,721.7487959697199,9983.977561929749
2015-11-12,720.24160402984,9950.442541267419
2015-11-13,703.9136913475901,9659.805695523371
2015-11-16,712.77810548129,9817.59226710323
2015-11-17,601.06233367966,9775.88845935595
2015-11-18,614.97487466334,10085.44249624283
2015-11-19,620.7331207927001,10213.563472621092
2015-11-20,622.7427100459001,10258.276833504791
2015-11-23,616.7525882335001,10124.996623178891
2015-11-24,621.1195802645001,10222.162195868641
2015-11-25,617.83467475446,10149.07304827025
2015-11-27,617.1970166260201,10130.15585712653
2015-11-30,504.32186640909,10172.28960103641
2015-12-01,502.46686094459,10089.74185786616
2015-12-02,499.39450814405006,9998.59539145014
2015-12-03,496.26418642271005,9905.72918038372
2015-12-04,507.36523474928003,10235.06028073863
2015-12-07,390.91533441847,10170.5698563869
2015-12-08,390.81871955053,10166.27049476357
2015-12-09,385.77542344395,9941.84381802076
2015-12-10,386.83818699131,9989.13679587828
2015-12-11,381.06061788837,9732.034970797451
2015-12-14,271.03560627572,9671.84390806905
2015-12-15,269.11297040367003,9500.729315456601
2015-12-16,269.93419678118,9573.81846305499
2015-12-17,267.65408589774,9370.88859442883
2015-12-18,264.80394729345005,9117.22625864702
2015-12-21,266.05994057669,9229.00966085538
2015-12-22,265.96332570875,9220.41093760872
2015-12-23,267.29661088636,9339.07331841601
2015-12-24,266.73624465229,9289.200723583781
2015-12-28,265.56720475019,9185.15617229688
2015-12-29,267.42221021468004,9350.25165863649
2015-12-30,266.0502790899,9228.14978853107
