Date,Simulate,Real
2016-09-02,10010.80804193282,10055.75308686635
2016-09-06,10010.483800674929,10052.9528214573
2016-09-07,10017.6171083506,10114.558660474451
2016-09-08,9989.712709178499,9849.4668683395
2016-09-09,9259.265933385339,9626.379057352651
2016-09-12,9263.805310997139,9841.99949391315
2016-09-13,9379.716647980478,10076.28836653905
2016-09-14,9302.704436462498,10432.85549539655
2016-09-15,9437.117176136619,10787.5557806477
2016-09-16,5688.583643549238,10726.8833634342
2016-09-19,5574.352465811598,10601.8048417926
2016-09-20,5574.342640318939,10600.8714199899
2016-09-21,5574.322989333598,10599.0045763826
2016-09-22,5575.374317048889,10698.88070933515
2016-09-23,5552.854287857888,10520.5971449064
2016-09-26,5558.032322493118,10536.465315562751
2016-09-27,5564.428718218808,10556.067173431798
2016-09-28,5477.817000365778,10636.34144851435
2016-09-29,5427.3827465100985,10471.12578933195
2016-09-30,5452.172464506938,10552.33348621815
2016-10-03,5437.070682278949,10502.862130643702
2016-10-04,5450.747768070369,10547.6663772018
2016-10-05,4341.056626345928,10552.33348621815
2016-10-06,4353.436747105328,10630.740917694351
2016-10-07,4359.784015367868,10646.6090883507
2016-10-10,4430.173844828748,10832.3600272058
2016-10-11,4439.016788228508,10855.6955722885
2016-10-12,4475.803432770947,10952.771439831049
2016-10-13,2396.6505806544374,10919.168254912
2016-10-14,1940.089412932588,10979.840672126451
2016-10-17,1477.7017280596178,10972.3732977001
2016-10-18,1477.6231241182877,10964.905923273749
2016-10-19,1475.9036629016878,10932.23616015835
2016-10-20,1475.6088981216878,10926.63562933835
2016-10-21,1470.6371988325382,10883.698226386601
2016-10-24,1483.0173195920577,10981.7075157328
2016-10-25,1490.091674311698,11037.71282392995
2016-10-26,209.42713470216773,10789.422624254048
2016-10-27,208.33650501621776,10685.812804088799
2016-10-28,207.58976757358778,10614.87274703895
2016-10-31,207.41290870559774,10598.071154579899
2016-11-01,205.39868270901775,10406.7196849048
2016-11-02,205.49693763567777,10416.0539029375
2016-11-03,204.32770400839775,10304.9767083459
2016-11-04,203.34993195481775,10212.0883632558
2016-11-07,204.90054016099776,10359.3961428429
2016-11-08,205.54251171132776,10420.38344012425
2016-11-09,205.36473497431777,10403.494650108301
2016-11-10,202.31290098889775,10113.5704214934
2016-11-11,202.94499605383777,10173.6194526627
2016-11-14,200.25859202783778,9918.4110701927
2016-11-15,201.64129998239775,10049.768325875899
2016-11-16,204.48572777462778,10319.98896613775
2016-11-17,204.44622183307774,10316.2359016905
2016-11-18,204.55486317235778,10326.556828922101
2016-11-21,206.20423623243778,10483.2472696297
2016-11-22,206.27337163016776,10489.815132414049
2016-11-23,205.71041196295778,10436.3339640291
2016-11-25,206.26349514477778,10488.876866302
2016-11-28,206.04621246620778,10468.23501183785
2016-11-29,205.93757112691776,10457.914084605298
2016-11-30,205.00918150028775,10369.71707007545
2016-12-01,203.99190350514775,10273.075660537148
2016-12-02,204.39683940612775,10311.544571130251
2016-12-05,203.61659706033777,10237.4215482802
2016-12-06,204.44622183307774,10316.2359016905
2016-12-07,205.51288225515776,10417.5686417881
2016-12-08,206.58941916263777,10519.8396479987
2016-12-09,208.39681598895777,10691.5423464991
2016-12-12,207.75484443862774,10630.55504921775
2016-12-13,209.62150017728777,10807.88734439045
2016-12-14,209.62150017728777,10807.88734439045
2016-12-15,210.24371875683778,10866.9981094477
2016-12-16,210.39186603767777,10881.0721011275
2016-12-19,211.0535905587878,10943.935930632952
2016-12-20,211.35976160586776,10973.02218010555
2016-12-21,211.46840294515778,10983.3431073381
2016-12-22,210.70791357014775,10911.09661671215
2016-12-23,210.93507273411777,10932.676737289301
2016-12-27,211.66593265295776,11002.1084295791
2016-12-28,211.17210838346776,10955.19512397755
2016-12-29,211.14247892729776,10952.380325641398
2016-12-30,210.24371875683778,10866.9981094477
